location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,451,4,2018-03-30,2018-03-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,529,5,2018-06-30,2018-06-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,529,6,2018-09-30,2018-09-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,529,7,2018-12-31,2018-12-31
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,529,8,2019-06-30,2019-06-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,529,9,2019-12-31,2019-12-31
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,598,10,2020-06-30,2020-06-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,598,11,2020-12-31,2020-12-31
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,647,12,2021-03-30,2021-03-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,647,13,2021-06-30,2021-06-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,703,14,2021-12-31,2021-12-31
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,819,15,2022-04-30,2022-04-30
AFG,True,True,Khost,Shamal,AF14,Khost,AF1412,Shamal,2,Returns and displacement in Afghanistan,BA,894,16,2022-12-31,2022-12-31
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,1822,3,2017-12-31,2017-12-31
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2147,4,2018-03-30,2018-03-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2147,5,2018-06-30,2018-06-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2147,6,2018-09-30,2018-09-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2147,7,2018-12-31,2018-12-31
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2147,8,2019-06-30,2019-06-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2147,9,2019-12-31,2019-12-31
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2691,10,2020-06-30,2020-06-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2309,11,2020-12-31,2020-12-31
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2199,12,2021-03-30,2021-03-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2332,13,2021-06-30,2021-06-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2414,14,2021-12-31,2021-12-31
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,2799,15,2022-04-30,2022-04-30
AFG,True,True,Khost,Jaji Maydan,AF14,Khost,AF1413,Jaji Maydan,2,Returns and displacement in Afghanistan,BA,3803,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,32747,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,41887,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,58595,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,66492,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,75819,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,75819,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,75819,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,116118,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,120450,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,130913,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,101830,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,101465,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,107124,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,122438,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,115187,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,,AF15,Kunar,,,1,Returns and displacement in Afghanistan,BA,132048,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,7590,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,8227,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,11178,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,12033,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,13671,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,13671,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,13671,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,19243,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,22848,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,23504,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,18412,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,18412,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,16015,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,18941,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,19641,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Asad Abad,AF15,Kunar,AF1501,Asad Abad,2,Returns and displacement in Afghanistan,BA,22814,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,2513,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,2872,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,2457,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,2947,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,3031,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,3031,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,3031,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,4242,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,4732,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,5088,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,5532,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,6213,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,6016,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,8361,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,5741,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Marawara,AF15,Kunar,AF1502,Marawara,2,Returns and displacement in Afghanistan,BA,5510,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,2730,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,3387,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,1811,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,1834,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,1862,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,1862,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,1862,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,3402,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,3668,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,4271,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,4561,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,4712,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,6538,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,8041,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,5257,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Watapur,AF15,Kunar,AF1503,Watapur,2,Returns and displacement in Afghanistan,BA,6433,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,1507,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,2227,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,3223,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,3522,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,3321,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,3321,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,3321,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,4056,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,3799,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,5458,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,5246,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,7441,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,7784,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,8571,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,15905,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Narang,AF15,Kunar,AF1504,Narang,2,Returns and displacement in Afghanistan,BA,20048,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,2254,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,3066,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,4898,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,5264,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,5299,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,5299,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,5299,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,7546,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,6552,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,7506,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,5231,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,6356,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,6591,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,7287,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,12902,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Sar Kani,AF15,Kunar,AF1505,Sar Kani,2,Returns and displacement in Afghanistan,BA,16405,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,4009,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,4729,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,6179,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,6650,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,7483,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,7483,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,7483,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,9583,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,10325,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,11501,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,11085,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,9482,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,9783,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,10135,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,7348,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Shigal,AF15,Kunar,AF1506,Shigal,2,Returns and displacement in Afghanistan,BA,6473,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,1486,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,2214,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,4897,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,4851,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,5355,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,5355,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,5355,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,9233,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,10402,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,11843,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,12475,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,12783,12,2021-03-30,2021-03-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,14274,13,2021-06-30,2021-06-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,15276,14,2021-12-31,2021-12-31
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,6953,15,2022-04-30,2022-04-30
AFG,True,True,Kunar,Dara-e-Pech,AF15,Kunar,AF1507,Dara-e-Pech,2,Returns and displacement in Afghanistan,BA,3871,16,2022-12-31,2022-12-31
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,5117,1,2017-03-30,2017-03-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,6041,2,2017-06-30,2017-06-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,7342,3,2017-12-31,2017-12-31
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,8399,4,2018-03-30,2018-03-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,9753,5,2018-06-30,2018-06-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,9753,6,2018-09-30,2018-09-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,9753,7,2018-12-31,2018-12-31
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,10194,8,2019-06-30,2019-06-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,9981,9,2019-12-31,2019-12-31
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,10897,10,2020-06-30,2020-06-30
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,9021,11,2020-12-31,2020-12-31
AFG,True,True,Kunar,Bar Kunar,AF15,Kunar,AF1508,Bar Kunar,2,Returns and displacement in Afghanistan,BA,8972,12,2021-03-30,2021-03-30
